5.7359e+06,6.2007e+05,-112.19,0.99923,-0.00552,-0.0097753,-0.037598
5.7359e+06,6.2007e+05,-112.19,0.99923,-0.005727,-0.00976,-0.037575
5.7359e+06,6.2007e+05,-112.18,0.99923,-0.0056966,-0.0096083,-0.037524
5.7359e+06,6.2007e+05,-112.18,0.99923,-0.0066247,-0.009115,-0.037505
5.7359e+06,6.2007e+05,-112.18,0.99924,-0.006735,-0.0088579,-0.037474
5.7359e+06,6.2007e+05,-112.18,0.99924,-0.0065115,-0.008955,-0.037478
5.7359e+06,6.2007e+05,-112.18,0.99924,-0.0058788,-0.0091488,-0.037472
5.7359e+06,6.2007e+05,-112.18,0.99924,-0.0057376,-0.0091814,-0.037435
5.7359e+06,6.2007e+05,-112.18,0.99925,-0.0055432,-0.0091692,-0.037323
5.7359e+06,6.2007e+05,-112.13,0.99925,-0.0054966,-0.0092242,-0.037329
5.7359e+06,6.2007e+05,-112.04,0.99924,-0.0053347,-0.0090013,-0.037426
5.7359e+06,6.2007e+05,-112.04,0.99925,-0.0057584,-0.0083917,-0.037292
5.7359e+06,6.2007e+05,-112.04,0.99925,-0.0063125,-0.0086711,-0.037242
5.7359e+06,6.2007e+05,-112.04,0.99924,-0.0063497,-0.0089787,-0.037274
5.7359e+06,6.2007e+05,-112.04,0.99924,-0.0062965,-0.0088505,-0.037306
5.7359e+06,6.2007e+05,-112.03,0.99925,-0.0061427,-0.0085061,-0.037242
5.7359e+06,6.2007e+05,-112.03,0.99926,-0.0060238,-0.0085362,-0.037057
5.7359e+06,6.2007e+05,-112.03,0.99926,-0.0053147,-0.0088423,-0.036961
5.7359e+06,6.2007e+05,-112.03,0.99926,-0.0049423,-0.0084271,-0.037314
5.7359e+06,6.2007e+05,-112.02,0.99926,-0.0050883,-0.0071803,-0.037419
5.7359e+06,6.2007e+05,-112.02,0.99927,-0.0054086,-0.0060971,-0.037342
5.7359e+06,6.2007e+05,-112.02,0.99928,-0.0057322,-0.0056207,-0.037211
5.7359e+06,6.2007e+05,-111.9,0.99926,-0.0060378,-0.0052173,-0.037588
5.7359e+06,6.2007e+05,-111.9,0.99926,-0.005989,-0.004579,-0.037825
5.7359e+06,6.2007e+05,-111.89,0.99925,-0.0056076,-0.0034479,-0.038106
5.7359e+06,6.2007e+05,-111.89,0.99925,-0.005647,-0.0025437,-0.038268
5.7359e+06,6.2007e+05,-111.89,0.99925,-0.0054837,-0.0043038,-0.038059
5.7359e+06,6.2007e+05,-111.89,0.99925,-0.0052517,-0.005856,-0.038031
5.7359e+06,6.2006e+05,-111.89,0.99923,-0.004902,-0.0069217,-0.038271
5.7359e+06,6.2006e+05,-111.89,0.99922,-0.004605,-0.0072884,-0.038631
5.7359e+06,6.2006e+05,-111.89,0.99921,-0.0034674,-0.007555,-0.038753
5.7359e+06,6.2006e+05,-111.89,0.99922,-0.0023562,-0.0082531,-0.038531
5.7359e+06,6.2006e+05,-111.89,0.99922,-0.0020626,-0.0085773,-0.038412
5.7359e+06,6.2006e+05,-111.89,0.99921,-0.003305,-0.0077921,-0.038706
5.7359e+06,6.2006e+05,-111.88,0.99919,-0.0053251,-0.0063171,-0.039453
5.7359e+06,6.2007e+05,-111.83,0.99917,-0.0053591,-0.006322,-0.039994
5.7359e+06,6.2007e+05,-111.82,0.99916,-0.0052141,-0.0067285,-0.040146
5.7359e+06,6.2006e+05,-111.82,0.99913,-0.0029576,-0.0065747,-0.041113
5.7359e+06,6.2006e+05,-111.82,0.99911,-0.0016913,-0.0063119,-0.041566
5.7359e+06,6.2006e+05,-111.82,0.99912,-0.0012813,-0.0062932,-0.041415
5.7359e+06,6.2006e+05,-111.82,0.99914,-0.0030199,-0.0058426,-0.04102
5.7359e+06,6.2006e+05,-111.81,0.99912,-0.0042939,-0.0050539,-0.041319
5.7359e+06,6.2006e+05,-111.81,0.99911,-0.0051082,-0.0043659,-0.041732
5.7359e+06,6.2006e+05,-111.8,0.99909,-0.0051701,-0.00376,-0.042055
5.7359e+06,6.2006e+05,-111.8,0.99908,-0.0043829,-0.0036624,-0.042464
5.7359e+06,6.2006e+05,-111.8,0.99907,-0.0042454,-0.00424,-0.042762
5.7359e+06,6.2006e+05,-111.81,0.99905,-0.0047884,-0.0049026,-0.043073
5.7359e+06,6.2006e+05,-111.89,0.99903,-0.0048876,-0.0054813,-0.043401
5.7359e+06,6.2006e+05,-112.02,0.99902,-0.0048167,-0.0056314,-0.043691
5.7359e+06,6.2006e+05,-112.02,0.999,-0.005692,-0.0059426,-0.043911
5.7359e+06,6.2006e+05,-112.02,0.99898,-0.0067002,-0.0066183,-0.04421
5.7359e+06,6.2006e+05,-112.02,0.99896,-0.0068236,-0.0072159,-0.044552
5.7359e+06,6.2006e+05,-112.02,0.99896,-0.0057885,-0.0071329,-0.044767
5.7359e+06,6.2006e+05,-112.02,0.99896,-0.0055295,-0.0069194,-0.044784
5.7359e+06,6.2006e+05,-112.02,0.99895,-0.0061941,-0.0069889,-0.044844
5.7359e+06,6.2006e+05,-112.02,0.99894,-0.006295,-0.0073843,-0.04501
5.7359e+06,6.2006e+05,-112.02,0.99893,-0.0062633,-0.0074398,-0.045199
5.7359e+06,6.2006e+05,-112.02,0.99893,-0.0067129,-0.0070032,-0.045266
5.7359e+06,6.2006e+05,-112.02,0.99893,-0.0070719,-0.0063997,-0.04528
5.7359e+06,6.2006e+05,-112.02,0.99892,-0.0067677,-0.0061757,-0.045518
5.7359e+06,6.2006e+05,-112.02,0.9989,-0.0059255,-0.0063017,-0.046093
5.7359e+06,6.2006e+05,-112.02,0.99888,-0.005881,-0.0060838,-0.046612
5.7359e+06,6.2006e+05,-112.02,0.99887,-0.0059817,-0.0052871,-0.046791
5.7359e+06,6.2006e+05,-112.01,0.99888,-0.0053361,-0.0043195,-0.046761
5.7359e+06,6.2006e+05,-111.99,0.99888,-0.0061057,-0.0039105,-0.046847
5.7359e+06,6.2006e+05,-111.97,0.99885,-0.0076479,-0.0042958,-0.047187
5.7359e+06,6.2006e+05,-111.97,0.99883,-0.0084114,-0.0047365,-0.047387
5.7359e+06,6.2006e+05,-111.97,0.99883,-0.0083716,-0.004844,-0.047334
5.7359e+06,6.2006e+05,-111.97,0.99884,-0.0077461,-0.0048529,-0.047186
5.7359e+06,6.2006e+05,-111.97,0.99886,-0.0070654,-0.0048028,-0.047044
5.7359e+06,6.2006e+05,-111.97,0.99887,-0.0059801,-0.0050272,-0.046937
5.7359e+06,6.2006e+05,-111.97,0.99887,-0.0047732,-0.0055608,-0.04701
5.7359e+06,6.2006e+05,-111.97,0.99887,-0.0044399,-0.0063223,-0.046915
5.7359e+06,6.2006e+05,-111.97,0.99889,-0.0043408,-0.0064762,-0.046479
5.7359e+06,6.2006e+05,-111.97,0.9989,-0.0047822,-0.0062382,-0.046222
5.7359e+06,6.2006e+05,-111.97,0.9989,-0.0054932,-0.0059129,-0.046291
5.7359e+06,6.2006e+05,-111.96,0.9989,-0.0055273,-0.0053912,-0.046295
5.7359e+06,6.2006e+05,-111.96,0.99891,-0.0054482,-0.0052194,-0.04616
5.7359e+06,6.2006e+05,-111.96,0.99892,-0.0049323,-0.0052099,-0.045957
5.7359e+06,6.2006e+05,-111.96,0.99893,-0.0043397,-0.0052025,-0.045831
5.7359e+06,6.2006e+05,-112.41,0.99892,-0.0029203,-0.0041267,-0.046133
5.7359e+06,6.2006e+05,-112.41,0.99893,-0.0016647,-0.0032867,-0.046101
5.7359e+06,6.2006e+05,-112.41,0.99894,-0.0020509,-0.0025071,-0.045877
5.7359e+06,6.2006e+05,-112.41,0.99895,-0.0032354,-0.0018344,-0.045571
5.7359e+06,6.2006e+05,-112.41,0.99896,-0.0043709,-0.0014639,-0.045309
5.7359e+06,6.2006e+05,-112.41,0.99896,-0.0058741,-0.0011773,-0.045122
5.7359e+06,6.2006e+05,-112.41,0.99895,-0.0086702,-0.00085467,-0.045054
5.7359e+06,6.2006e+05,-112.42,0.99894,-0.0099218,-0.0012083,-0.044972
5.7359e+06,6.2006e+05,-112.42,0.99895,-0.0090271,-0.002223,-0.044841
5.7359e+06,6.2006e+05,-112.43,0.99897,-0.0069267,-0.0032975,-0.044626
5.7359e+06,6.2006e+05,-112.43,0.99899,-0.005714,-0.0041865,-0.044343
5.7359e+06,6.2006e+05,-112.44,0.99899,-0.0054875,-0.0052349,-0.044193
5.7359e+06,6.2006e+05,-112.44,0.999,-0.004829,-0.0063508,-0.044037
5.7359e+06,6.2006e+05,-112.45,0.99901,-0.0054373,-0.0072188,-0.043666
5.7359e+06,6.2006e+05,-112.45,0.99902,-0.0068746,-0.0075665,-0.043161
5.7359e+06,6.2006e+05,-112.45,0.99902,-0.0074866,-0.0076037,-0.042882
5.7359e+06,6.2006e+05,-112.24,0.99902,-0.0065105,-0.0076547,-0.043195
5.7359e+06,6.2006e+05,-112.24,0.999,-0.0053784,-0.0077162,-0.043643
5.7359e+06,6.2006e+05,-112.24,0.999,-0.0044584,-0.0072474,-0.043879
5.7359e+06,6.2006e+05,-112.24,0.99901,-0.0029638,-0.0060708,-0.043976
5.7359e+06,6.2006e+05,-112.23,0.99901,-0.00224,-0.0048551,-0.044235
5.7359e+06,6.2006e+05,-112.23,0.99899,-0.0025529,-0.0040103,-0.044692
5.7359e+06,6.2006e+05,-112.23,0.99897,-0.0022352,-0.0029537,-0.045169
5.7359e+06,6.2006e+05,-112.23,0.99895,-0.0023229,-0.0016082,-0.045621
5.7359e+06,6.2006e+05,-112.23,0.99893,-0.0035609,-0.00045176,-0.046051
5.7359e+06,6.2006e+05,-112.23,0.99892,-0.0039593,-7.8527e-05,-0.046391
5.7359e+06,6.2006e+05,-112.23,0.9989,-0.0033055,-0.00055875,-0.046745
5.7359e+06,6.2006e+05,-112.24,0.99888,-0.0028984,-0.001347,-0.04714
5.7359e+06,6.2006e+05,-112.24,0.99886,-0.0031287,-0.0021567,-0.04749
5.7359e+06,6.2006e+05,-112.25,0.99885,-0.002211,-0.0030009,-0.047824
5.7359e+06,6.2006e+05,-112.25,0.99884,-0.0014018,-0.0036104,-0.048037
5.7359e+06,6.2006e+05,-112.2,0.99883,-0.0025256,-0.0040487,-0.048176
5.7359e+06,6.2006e+05,-112.09,0.99882,-0.0033538,-0.0040209,-0.048355
5.7359e+06,6.2006e+05,-112.09,0.9988,-0.0029609,-0.0039328,-0.048667
5.7359e+06,6.2006e+05,-112.09,0.99878,-0.0026896,-0.0042794,-0.049038
5.7359e+06,6.2006e+05,-112.09,0.99876,-0.0032755,-0.0046161,-0.049371
5.7359e+06,6.2006e+05,-112.09,0.99875,-0.0025222,-0.004926,-0.049762
5.7359e+06,6.2006e+05,-112.09,0.99872,-0.0014273,-0.0051769,-0.05024
5.7359e+06,6.2006e+05,-112.09,0.99871,-0.0016694,-0.0051144,-0.050538
5.7359e+06,6.2006e+05,-112.09,0.9987,-0.0022179,-0.0052974,-0.050704
5.7359e+06,6.2006e+05,-112.1,0.99868,-0.0024619,-0.0053565,-0.051022
5.7359e+06,6.2006e+05,-112.09,0.99865,-0.0027078,-0.0052348,-0.051526
5.7359e+06,6.2006e+05,-112.09,0.99863,-0.0026349,-0.0046353,-0.05201
5.7359e+06,6.2006e+05,-112.09,0.99862,-0.0028962,-0.0041586,-0.052317
5.7359e+06,6.2006e+05,-112.09,0.99861,-0.0023264,-0.0044115,-0.052493
5.7359e+06,6.2006e+05,-112.09,0.9986,-0.0015082,-0.0049779,-0.05261
5.7359e+06,6.2006e+05,-112.09,0.99858,-0.0021556,-0.0050543,-0.052983
5.7359e+06,6.2006e+05,-112.1,0.99855,-0.0036004,-0.005021,-0.053528
5.7359e+06,6.2006e+05,-112.26,0.99852,-0.004476,-0.0049061,-0.053977
5.7359e+06,6.2006e+05,-112.26,0.9985,-0.0046334,-0.0053966,-0.05425
5.7359e+06,6.2006e+05,-112.26,0.99848,-0.004149,-0.0059834,-0.054564
5.7359e+06,6.2006e+05,-112.26,0.99845,-0.002133,-0.0063548,-0.055214
5.7359e+06,6.2006e+05,-112.26,0.99841,0.00046293,-0.0065132,-0.055921
5.7359e+06,6.2006e+05,-112.26,0.9984,0.0024024,-0.0062868,-0.05612
5.7359e+06,6.2006e+05,-112.26,0.99842,0.0025124,-0.0056256,-0.055924
5.7359e+06,6.2006e+05,-112.26,0.99842,0.0017323,-0.0052116,-0.055958
5.7359e+06,6.2006e+05,-112.26,0.99839,0.0006915,-0.0050974,-0.05652
5.7359e+06,6.2006e+05,-112.26,0.99835,0.00030128,-0.0044084,-0.057282
5.7359e+06,6.2006e+05,-112.25,0.99831,0.00086657,-0.0035066,-0.058029
5.7359e+06,6.2006e+05,-112.25,0.99826,0.0019753,-0.0024369,-0.058858
5.7359e+06,6.2006e+05,-112.25,0.99821,0.002315,-0.0015534,-0.059752
5.7359e+06,6.2006e+05,-112.26,0.99816,0.002265,-0.00085468,-0.060607
5.7359e+06,6.2006e+05,-112.26,0.99811,0.0022273,0.00014071,-0.061449
5.7359e+06,6.2006e+05,-112.26,0.99805,0.0012831,0.0010401,-0.062367
5.7359e+06,6.2006e+05,-112.19,0.99799,-0.00042917,0.0016294,-0.063376
5.736e+06,6.2006e+05,-112.1,0.99792,-0.0025147,0.0013088,-0.064415
5.736e+06,6.2006e+05,-112.1,0.99785,-0.0043711,-8.9759e-05,-0.065345
5.736e+06,6.2006e+05,-112.11,0.99779,-0.0058152,-0.0012354,-0.066197
5.736e+06,6.2006e+05,-112.12,0.99772,-0.0065318,-0.0021992,-0.067117
5.736e+06,6.2006e+05,-112.13,0.99765,-0.006888,-0.0030852,-0.068108
5.736e+06,6.2006e+05,-112.13,0.99757,-0.0079627,-0.0047355,-0.069002
5.736e+06,6.2006e+05,-112.14,0.9975,-0.0085948,-0.0064206,-0.069839
5.736e+06,6.2006e+05,-112.14,0.99744,-0.0086023,-0.0072284,-0.070628
5.736e+06,6.2006e+05,-112.14,0.99738,-0.008365,-0.0075091,-0.071427
5.736e+06,6.2006e+05,-112.14,0.99734,-0.007565,-0.0076087,-0.072091
5.736e+06,6.2006e+05,-112.14,0.9973,-0.006785,-0.0072781,-0.072735
5.736e+06,6.2006e+05,-112.14,0.99726,-0.0063972,-0.0059227,-0.073471
5.736e+06,6.2006e+05,-112.13,0.99723,-0.0071273,-0.0038779,-0.073969
5.736e+06,6.2006e+05,-112.13,0.9972,-0.0078674,-0.0019622,-0.074305
5.736e+06,6.2006e+05,-112.12,0.99717,-0.0088961,-0.00027838,-0.074676
5.736e+06,6.2006e+05,-112.13,0.99711,-0.010147,0.00041699,-0.075241
5.736e+06,6.2006e+05,-112.13,0.99707,-0.0092348,6.4404e-05,-0.075876
5.736e+06,6.2006e+05,-112.14,0.99706,-0.0073641,-0.0017377,-0.076205
5.736e+06,6.2006e+05,-112.15,0.99707,-0.0050853,-0.0038574,-0.076291
5.736e+06,6.2006e+05,-112.15,0.99705,-0.0043642,-0.0055844,-0.076402
5.736e+06,6.2006e+05,-112.16,0.99704,-0.0043679,-0.0064669,-0.076547
5.736e+06,6.2006e+05,-112.16,0.99702,-0.0054429,-0.0065412,-0.076634
5.736e+06,6.2006e+05,-112.16,0.99702,-0.0062248,-0.0063778,-0.076613
5.736e+06,6.2006e+05,-112.16,0.99701,-0.006466,-0.0053287,-0.076847
5.736e+06,6.2006e+05,-112.16,0.99697,-0.0062899,-0.0039057,-0.077374
5.736e+06,6.2006e+05,-112.16,0.99694,-0.0061962,-0.0032958,-0.077867
5.736e+06,6.2006e+05,-112.16,0.99693,-0.0057256,-0.0036561,-0.078054
5.736e+06,6.2006e+05,-112.16,0.99692,-0.0058048,-0.0044077,-0.07811
5.736e+06,6.2006e+05,-112.16,0.99691,-0.0057118,-0.0050209,-0.078144
5.736e+06,6.2006e+05,-112.16,0.99689,-0.0058675,-0.0062202,-0.078325
5.736e+06,6.2006e+05,-112.17,0.99686,-0.0056599,-0.008553,-0.07852
5.736e+06,6.2006e+05,-111.8,0.99682,-0.006906,-0.010613,-0.078655
5.736e+06,6.2006e+05,-111.8,0.9968,-0.0084239,-0.011248,-0.078736
5.736e+06,6.2006e+05,-111.8,0.9968,-0.0089947,-0.010309,-0.078817
5.736e+06,6.2006e+05,-111.79,0.9968,-0.0098802,-0.0083503,-0.078904
5.736e+06,6.2006e+05,-111.79,0.99679,-0.010726,-0.0064875,-0.079087
5.736e+06,6.2006e+05,-111.78,0.99678,-0.011396,-0.0046433,-0.079282
5.736e+06,6.2006e+05,-111.78,0.99677,-0.011109,-0.0030378,-0.079452
5.736e+06,6.2006e+05,-111.77,0.99677,-0.010813,-0.0016322,-0.079536
5.736e+06,6.2006e+05,-111.76,0.99678,-0.010129,-0.00087917,-0.079551
5.736e+06,6.2006e+05,-111.76,0.99678,-0.009098,-0.00093496,-0.079669
5.736e+06,6.2006e+05,-111.77,0.99677,-0.0092231,-0.0018385,-0.079704
5.736e+06,6.2006e+05,-111.77,0.99678,-0.0095173,-0.0031002,-0.079539
5.736e+06,6.2006e+05,-111.78,0.99679,-0.0099258,-0.0044826,-0.0793
5.736e+06,6.2006e+05,-111.78,0.99679,-0.010391,-0.0053849,-0.079196
5.736e+06,6.2006e+05,-111.79,0.99677,-0.010824,-0.0061853,-0.079295
5.736e+06,6.2006e+05,-111.77,0.99676,-0.010544,-0.0066109,-0.079473
5.736e+06,6.2006e+05,-111.72,0.99675,-0.010684,-0.0066581,-0.079629
5.736e+06,6.2006e+05,-111.72,0.99674,-0.010694,-0.0066634,-0.079634
5.736e+06,6.2006e+05,-111.72,0.99675,-0.01081,-0.0064604,-0.079628
5.736e+06,6.2006e+05,-111.72,0.99675,-0.010837,-0.0060786,-0.079643
5.736e+06,6.2006e+05,-111.71,0.99675,-0.011245,-0.0059854,-0.079587
5.736e+06,6.2006e+05,-111.71,0.99677,-0.011232,-0.0057709,-0.079358
5.736e+06,6.2006e+05,-111.71,0.9968,-0.010618,-0.0053614,-0.079043
5.736e+06,6.2006e+05,-111.71,0.99683,-0.010557,-0.0049531,-0.07868
5.736e+06,6.2006e+05,-111.7,0.99686,-0.010754,-0.004541,-0.078313
5.736e+06,6.2006e+05,-111.7,0.99689,-0.011205,-0.0041769,-0.077946
5.736e+06,6.2006e+05,-111.7,0.99692,-0.011372,-0.0040842,-0.077428
5.736e+06,6.2006e+05,-111.7,0.99697,-0.011775,-0.0041745,-0.076759
5.736e+06,6.2006e+05,-111.7,0.99703,-0.012165,-0.0040662,-0.075916
5.736e+06,6.2006e+05,-111.7,0.99719,-0.012313,-0.0037408,-0.073803
5.736e+06,6.2006e+05,-111.64,0.99729,-0.012048,-0.0035344,-0.07246
5.736e+06,6.2006e+05,-111.51,0.99741,-0.012363,-0.0036731,-0.070825
5.736e+06,6.2006e+05,-111.51,0.99753,-0.013298,-0.0042289,-0.068779
5.736e+06,6.2006e+05,-111.52,0.99769,-0.013996,-0.0046754,-0.066376
5.736e+06,6.2006e+05,-111.51,0.99797,-0.018527,-0.0058799,-0.060645
5.736e+06,6.2006e+05,-111.51,0.99815,-0.020027,-0.0065137,-0.057021
5.736e+06,6.2006e+05,-111.51,0.99836,-0.020829,-0.0066998,-0.052834
5.736e+06,6.2006e+05,-111.51,0.99859,-0.020876,-0.0067045,-0.048246
5.736e+06,6.2006e+05,-111.51,0.99909,-0.019977,-0.0056607,-0.037256
5.736e+06,6.2006e+05,-111.51,0.99933,-0.019183,-0.0054222,-0.030765
5.736e+06,6.2006e+05,-111.51,0.99951,-0.019781,-0.004486,-0.023706
5.736e+06,6.2006e+05,-111.5,0.99965,-0.020655,-0.0032225,-0.016094
5.736e+06,6.2006e+05,-111.5,0.99973,-0.021477,-0.0025069,-0.0081203
5.736e+06,6.2006e+05,-111.5,0.99968,-0.023525,-0.0043163,0.0085562
5.736e+06,6.2006e+05,-111.34,0.99957,-0.023181,-0.00522,0.017309
5.736e+06,6.2006e+05,-111.34,0.99938,-0.022011,-0.0051857,0.026856
5.736e+06,6.2006e+05,-111.34,0.99905,-0.02179,-0.0044818,0.037436
5.736e+06,6.2006e+05,-111.34,0.99858,-0.021041,-0.0036075,0.048853
5.736e+06,6.2006e+05,-111.34,0.99721,-0.018,-0.0034395,0.072347
5.736e+06,6.2006e+05,-111.34,0.99632,-0.017667,-0.0033854,0.083821
5.736e+06,6.2006e+05,-111.34,0.9953,-0.016894,-0.0026703,0.09529
5.736e+06,6.2006e+05,-111.34,0.9941,-0.016517,-0.0019768,0.10718
5.736e+06,6.2006e+05,-111.34,0.99265,-0.017756,-0.0018715,0.11969
5.736e+06,6.2006e+05,-111.34,0.98919,-0.019966,-0.0018383,0.14525
5.736e+06,6.2006e+05,-111.35,0.98724,-0.019509,-0.0023117,0.15805
5.736e+06,6.2006e+05,-111.36,0.98515,-0.018205,-0.0027568,0.1707
5.736e+06,6.2006e+05,-111.36,0.98287,-0.01639,-0.0024383,0.18353
5.736e+06,6.2006e+05,-111.36,0.98038,-0.014871,-0.001255,0.19655
5.736e+06,6.2006e+05,-111.23,0.97484,-0.010353,0.0018469,0.22267
5.736e+06,6.2006e+05,-111.23,0.97177,-0.0099625,0.0023078,0.23573
5.736e+06,6.2006e+05,-111.24,0.96852,-0.0099222,0.0019812,0.24872
5.736e+06,6.2006e+05,-111.24,0.96521,-0.010273,0.0017348,0.26128
5.736e+06,6.2006e+05,-111.25,0.96178,-0.009926,0.0010676,0.27366
5.736e+06,6.2006e+05,-111.25,0.9582,-0.0088082,-5.5203e-05,0.28597
5.736e+06,6.2006e+05,-111.25,0.95449,-0.0069448,-0.0011804,0.29817
5.736e+06,6.2006e+05,-111.26,0.95069,-0.0040986,-0.0018016,0.3101
5.736e+06,6.2006e+05,-111.26,0.94682,-0.0010768,-0.0018434,0.32176
5.736e+06,6.2006e+05,-111.27,0.94276,-0.0013178,-0.0025863,0.33346
5.736e+06,6.2006e+05,-111.27,0.93843,-0.0025141,-0.0025425,0.34544
5.736e+06,6.2006e+05,-111.27,0.93385,-0.0035467,-0.0025116,0.35765
5.736e+06,6.2006e+05,-111.27,0.92912,-0.0050854,-0.0032787,0.36972
5.736e+06,6.2006e+05,-111.27,0.92438,-0.0070209,-0.0045066,0.38137
5.736e+06,6.2006e+05,-111.27,0.91964,-0.0075414,-0.0044905,0.39267
5.736e+06,6.2006e+05,-111.34,0.91466,-0.0074035,-0.0044922,0.40414
5.736e+06,6.2006e+05,-111.45,0.90932,-0.0060948,-0.0047079,0.41602
5.736e+06,6.2006e+05,-111.45,0.90379,-0.0051207,-0.0050867,0.42792
5.736e+06,6.2006e+05,-111.45,0.89804,-0.0056005,-0.0053826,0.43985
5.736e+06,6.2006e+05,-111.45,0.89197,-0.0069884,-0.007087,0.45198
5.736e+06,6.2006e+05,-111.46,0.88572,-0.0091982,-0.010233,0.46401
5.736e+06,6.2006e+05,-111.46,0.87945,-0.012214,-0.013049,0.47565
5.736e+06,6.2006e+05,-111.46,0.8731,-0.014245,-0.014721,0.48712
5.736e+06,6.2006e+05,-111.46,0.8666,-0.014983,-0.015128,0.49855
5.736e+06,6.2006e+05,-111.46,0.85997,-0.015229,-0.014709,0.5099
5.736e+06,6.2006e+05,-111.46,0.85326,-0.014575,-0.013403,0.52111
5.736e+06,6.2006e+05,-111.46,0.84639,-0.012727,-0.010925,0.5323
5.736e+06,6.2006e+05,-111.45,0.83926,-0.011831,-0.0083593,0.54353
5.736e+06,6.2006e+05,-111.45,0.83188,-0.012376,-0.0067303,0.55478
5.736e+06,6.2006e+05,-111.44,0.82437,-0.014003,-0.0066211,0.56584
5.736e+06,6.2006e+05,-111.44,0.81685,-0.015438,-0.0077869,0.57659
5.736e+06,6.2006e+05,-111.44,0.80952,-0.016308,-0.0093927,0.5868
5.736e+06,6.2006e+05,-111.27,0.80223,-0.017052,-0.011426,0.59667
5.736e+06,6.2006e+05,-111.27,0.79513,-0.016847,-0.013245,0.60607
5.736e+06,6.2006e+05,-111.28,0.78806,-0.015114,-0.013877,0.61526
5.736e+06,6.2006e+05,-111.29,0.78103,-0.013582,-0.013979,0.62419
5.736e+06,6.2006e+05,-111.29,0.77399,-0.013388,-0.014064,0.6329
5.736e+06,6.2006e+05,-111.29,0.76667,-0.013996,-0.013452,0.64175
5.736e+06,6.2007e+05,-111.29,0.75925,-0.014674,-0.012937,0.6505
5.736e+06,6.2007e+05,-111.29,0.75192,-0.014562,-0.01268,0.65897
5.736e+06,6.2007e+05,-111.29,0.74468,-0.014554,-0.014051,0.66711
5.736e+06,6.2007e+05,-111.29,0.73756,-0.014304,-0.015083,0.67496
5.736e+06,6.2007e+05,-111.29,0.73067,-0.013579,-0.015206,0.68242
5.736e+06,6.2007e+05,-111.29,0.72394,-0.013028,-0.015302,0.68957
5.736e+06,6.2007e+05,-111.3,0.71735,-0.013159,-0.015301,0.69642
